SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION,AÑO,CODIGO_PAIS,INFLACION,CRECIMIENTO_PIB,DESEMPLEO
H,80 O MÁS,BOLIVIA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,,,,1,2022,BOL,1.74632872945968,3.60568042633635,3.552
H,80 O MÁS,BOLIVIA,2022,17,REGIÓN IGNORADA,,5.0,33.0,38.0,38,2022,BOL,1.74632872945968,3.60568042633635,3.552
H,80 O MÁS,BOLIVIA,2023,1,ARICA Y PARINACOTA,195.0,3.0,,3.0,198,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,2,TARAPACÁ,50.0,8.0,3.0,11.0,61,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,3,ANTOFAGASTA,81.0,11.0,2.0,13.0,94,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,4,ATACAMA,6.0,,,,6,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,5,COQUIMBO,8.0,,,,8,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,6,VALPARAÍSO,15.0,,,,15,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,7,METROPOLITANA DE SANTIAGO,124.0,12.0,3.0,15.0,139,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,5.0,3.0,2.0,5.0,10,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,9,MAULE,4.0,2.0,1.0,3.0,7,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,10,ÑUBLE,3.0,,,,3,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,11,BIOBÍO,2.0,,,,2,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,12,LA ARAUCANÍA,3.0,1.0,1.0,2.0,5,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,13,LOS RÍOS,1.0,,,,1,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,14,LOS LAGOS,4.0,,,,4,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,,,,1,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BOLIVIA,2023,17,REGIÓN IGNORADA,,15.0,53.0,68.0,68,2023,BOL,2.57688800489189,3.08196521047731,3.024
H,80 O MÁS,BRASIL,2018,6,VALPARAÍSO,2.0,,,,2,2018,BRA,3.66485028376727,1.783666761634,12.329
H,80 O MÁS,BRASIL,2018,7,METROPOLITANA DE SANTIAGO,11.0,,,,11,2018,BRA,3.66485028376727,1.783666761634,12.329
H,80 O MÁS,BRASIL,2018,9,MAULE,,1.0,,1.0,1,2018,BRA,3.66485028376727,1.783666761634,12.329
H,80 O MÁS,BRASIL,2018,11,BIOBÍO,1.0,1.0,,1.0,2,2018,BRA,3.66485028376727,1.783666761634,12.329
H,80 O MÁS,BRASIL,2018,14,LOS LAGOS,2.0,,,,2,2018,BRA,3.66485028376727,1.783666761634,12.329
H,80 O MÁS,BRASIL,2019,6,VALPARAÍSO,3.0,,,,3,2019,BRA,3.73297621216898,1.22077782360842,11.936
H,80 O MÁS,BRASIL,2019,7,METROPOLITANA DE SANTIAGO,11.0,,,,11,2019,BRA,3.73297621216898,1.22077782360842,11.936
H,80 O MÁS,BRASIL,2019,9,MAULE,,1.0,,1.0,1,2019,BRA,3.73297621216898,1.22077782360842,11.936
H,80 O MÁS,BRASIL,2019,11,BIOBÍO,1.0,,,,1,2019,BRA,3.73297621216898,1.22077782360842,11.936
H,80 O MÁS,BRASIL,2019,14,LOS LAGOS,2.0,,,,2,2019,BRA,3.73297621216898,1.22077782360842,11.936
H,80 O MÁS,BRASIL,2020,6,VALPARAÍSO,3.0,,,,3,2020,BRA,3.21176803803373,-3.2767587964736,13.697
H,80 O MÁS,BRASIL,2020,7,METROPOLITANA DE SANTIAGO,13.0,1.0,,1.0,14,2020,BRA,3.21176803803373,-3.2767587964736,13.697
H,80 O MÁS,BRASIL,2020,11,BIOBÍO,1.0,1.0,,1.0,2,2020,BRA,3.21176803803373,-3.2767587964736,13.697
H,80 O MÁS,BRASIL,2020,14,LOS LAGOS,2.0,,,,2,2020,BRA,3.21176803803373,-3.2767587964736,13.697
H,80 O MÁS,BRASIL,2021,6,VALPARAÍSO,3.0,,,,3,2021,BRA,8.30165975585677,4.76260437908608,13.158
H,80 O MÁS,BRASIL,2021,7,METROPOLITANA DE SANTIAGO,16.0,1.0,,1.0,17,2021,BRA,8.30165975585677,4.76260437908608,13.158
H,80 O MÁS,BRASIL,2021,11,BIOBÍO,1.0,1.0,,1.0,2,2021,BRA,8.30165975585677,4.76260437908608,13.158
H,80 O MÁS,BRASIL,2021,14,LOS LAGOS,2.0,,,,2,2021,BRA,8.30165975585677,4.76260437908608,13.158
H,80 O MÁS,BRASIL,2022,3,ANTOFAGASTA,1.0,,,,1,2022,BRA,9.28010608956872,3.01669435393015,9.231
H,80 O MÁS,BRASIL,2022,6,VALPARAÍSO,3.0,,,,3,2022,BRA,9.28010608956872,3.01669435393015,9.231
H,80 O MÁS,BRASIL,2022,7,METROPOLITANA DE SANTIAGO,17.0,2.0,,2.0,19,2022,BRA,9.28010608956872,3.01669435393015,9.231
H,80 O MÁS,BRASIL,2022,11,BIOBÍO,1.0,1.0,,1.0,2,2022,BRA,9.28010608956872,3.01669435393015,9.231
H,80 O MÁS,BRASIL,2022,12,LA ARAUCANÍA,2.0,,,,2,2022,BRA,9.28010608956872,3.01669435393015,9.231
H,80 O MÁS,BRASIL,2022,14,LOS LAGOS,2.0,,,,2,2022,BRA,9.28010608956872,3.01669435393015,9.231
H,80 O MÁS,BRASIL,2023,3,ANTOFAGASTA,1.0,,,,1,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,5,COQUIMBO,1.0,,,,1,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,6,VALPARAÍSO,4.0,,,,4,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,7,METROPOLITANA DE SANTIAGO,18.0,2.0,,2.0,20,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,11,BIOBÍO,2.0,1.0,,1.0,3,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,12,LA ARAUCANÍA,3.0,,,,3,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,14,LOS LAGOS,2.0,,,,2,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,BRASIL,2023,17,REGIÓN IGNORADA,,1.0,,1.0,1,2023,BRA,4.59356282283203,3.24165532906981,7.947
H,80 O MÁS,CHINA,2018,2,TARAPACÁ,2.0,,,,2,2018,CHN,2.07479039965575,6.75671800166833,4.31
H,80 O MÁS,CHINA,2018,3,ANTOFAGASTA,4.0,,,,4,2018,CHN,2.07479039965575,6.75671800166833,4.31
H,80 O MÁS,CHINA,2018,5,COQUIMBO,1.0,,,,1,2018,CHN,2.07479039965575,6.75671800166833,4.31
H,80 O MÁS,CHINA,2018,7,METROPOLITANA DE SANTIAGO,18.0,,,,18,2018,CHN,2.07479039965575,6.75671800166833,4.31
H,80 O MÁS,CHINA,2018,11,BIOBÍO,1.0,,,,1,2018,CHN,2.07479039965575,6.75671800166833,4.31
H,80 O MÁS,CHINA,2018,13,LOS RÍOS,1.0,,,,1,2018,CHN,2.07479039965575,6.75671800166833,4.31
H,80 O MÁS,CHINA,2019,2,TARAPACÁ,2.0,,,,2,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,3,ANTOFAGASTA,4.0,,,,4,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,5,COQUIMBO,1.0,,,,1,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,7,METROPOLITANA DE SANTIAGO,19.0,1.0,,1.0,20,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,,,,1,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,10,ÑUBLE,1.0,,,,1,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,11,BIOBÍO,1.0,,,,1,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2019,13,LOS RÍOS,1.0,,,,1,2019,CHN,2.89923416358229,6.06850235053705,4.56
H,80 O MÁS,CHINA,2020,2,TARAPACÁ,2.0,,,,2,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,3,ANTOFAGASTA,4.0,,,,4,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,4,ATACAMA,1.0,,,,1,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,5,COQUIMBO,1.0,,,,1,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,7,METROPOLITANA DE SANTIAGO,21.0,1.0,,1.0,22,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,,,,1,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,10,ÑUBLE,1.0,,,,1,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,11,BIOBÍO,1.0,,,,1,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2020,13,LOS RÍOS,1.0,,,,1,2020,CHN,2.41942189457778,2.34018843078414,5.0
H,80 O MÁS,CHINA,2021,2,TARAPACÁ,2.0,,,,2,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,3,ANTOFAGASTA,4.0,,,,4,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,4,ATACAMA,1.0,,,,1,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,5,COQUIMBO,1.0,,,,1,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,7,METROPOLITANA DE SANTIAGO,24.0,1.0,,1.0,25,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,,,,1,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,10,ÑUBLE,2.0,,,,2,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,11,BIOBÍO,1.0,,,,1,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2021,13,LOS RÍOS,1.0,,,,1,2021,CHN,0.981015135544894,8.57008513166322,4.55
H,80 O MÁS,CHINA,2022,2,TARAPACÁ,2.0,,,,2,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,3,ANTOFAGASTA,5.0,,,,5,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,4,ATACAMA,1.0,,,,1,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,5,COQUIMBO,1.0,,,,1,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,7,METROPOLITANA DE SANTIAGO,30.0,1.0,,1.0,31,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,,,,1,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,10,ÑUBLE,2.0,,,,2,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,11,BIOBÍO,1.0,,,,1,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,13,LOS RÍOS,1.0,,,,1,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2022,14,LOS LAGOS,1.0,,,,1,2022,CHN,1.97357555739052,3.1341888719577,4.98
H,80 O MÁS,CHINA,2023,2,TARAPACÁ,2.0,1.0,,1.0,3,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,3,ANTOFAGASTA,5.0,,,,5,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,4,ATACAMA,1.0,,,,1,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,5,COQUIMBO,1.0,,,,1,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,7,METROPOLITANA DE SANTIAGO,38.0,1.0,1.0,2.0,40,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,,,,1,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,10,ÑUBLE,3.0,1.0,,1.0,4,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,11,BIOBÍO,1.0,,,,1,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,13,LOS RÍOS,1.0,1.0,,1.0,2,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,CHINA,2023,14,LOS LAGOS,1.0,,1.0,1.0,2,2023,CHN,0.23483682889306,5.41484330099675,4.67
H,80 O MÁS,COLOMBIA,2018,1,ARICA Y PARINACOTA,1.0,,,,1,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,2,TARAPACÁ,3.0,,,,3,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,3,ANTOFAGASTA,21.0,3.0,1.0,4.0,25,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,4,ATACAMA,1.0,,,,1,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,5,COQUIMBO,2.0,,,,2,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,6,VALPARAÍSO,10.0,3.0,1.0,4.0,14,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,7,METROPOLITANA DE SANTIAGO,72.0,4.0,1.0,5.0,77,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.0,,,,6,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,9,MAULE,5.0,,,,5,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,11,BIOBÍO,,,1.0,1.0,1,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,12,LA ARAUCANÍA,1.0,,,,1,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,13,LOS RÍOS,1.0,,,,1,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,14,LOS LAGOS,1.0,,,,1,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2018,17,REGIÓN IGNORADA,,3.0,,3.0,3,2018,COL,3.2405693293057,2.56432428277704,9.36
H,80 O MÁS,COLOMBIA,2019,1,ARICA Y PARINACOTA,1.0,,,,1,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,2,TARAPACÁ,3.0,,,,3,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,3,ANTOFAGASTA,22.0,3.0,1.0,4.0,26,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,4,ATACAMA,1.0,1.0,,1.0,2,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,5,COQUIMBO,2.0,,,,2,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,6,VALPARAÍSO,12.0,2.0,,2.0,14,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,7,METROPOLITANA DE SANTIAGO,77.0,10.0,2.0,12.0,89,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.0,,,,6,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,9,MAULE,5.0,1.0,,1.0,6,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,11,BIOBÍO,,,1.0,1.0,1,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,12,LA ARAUCANÍA,1.0,,,,1,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,13,LOS RÍOS,1.0,,,,1,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,14,LOS LAGOS,2.0,1.0,,1.0,3,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2019,17,REGIÓN IGNORADA,,4.0,3.0,7.0,7,2019,COL,3.5230193274144,3.18685539245533,10.28
H,80 O MÁS,COLOMBIA,2020,1,ARICA Y PARINACOTA,1.0,,,,1,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,2,TARAPACÁ,4.0,,,,4,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,3,ANTOFAGASTA,23.0,2.0,1.0,3.0,26,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,4,ATACAMA,1.0,1.0,,1.0,2,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,5,COQUIMBO,3.0,,1.0,1.0,4,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,6,VALPARAÍSO,13.0,3.0,,3.0,16,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,7,METROPOLITANA DE SANTIAGO,85.0,17.0,5.0,22.0,107,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.0,,,,6,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,9,MAULE,5.0,1.0,,1.0,6,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,11,BIOBÍO,,1.0,1.0,2.0,2,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,12,LA ARAUCANÍA,1.0,,,,1,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,13,LOS RÍOS,1.0,,,,1,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,14,LOS LAGOS,2.0,1.0,,1.0,3,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2020,17,REGIÓN IGNORADA,,1.0,5.0,6.0,6,2020,COL,2.5266350008471,-7.18591413760859,15.983
H,80 O MÁS,COLOMBIA,2021,1,ARICA Y PARINACOTA,1.0,,,,1,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,2,TARAPACÁ,4.0,,,,4,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,3,ANTOFAGASTA,24.0,6.0,1.0,7.0,31,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,4,ATACAMA,1.0,2.0,,2.0,3,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,5,COQUIMBO,3.0,,,,3,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,6,VALPARAÍSO,13.0,3.0,,3.0,16,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,7,METROPOLITANA DE SANTIAGO,93.0,26.0,9.0,35.0,128,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.0,1.0,,1.0,7,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,9,MAULE,5.0,1.0,,1.0,6,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,11,BIOBÍO,,1.0,1.0,2.0,2,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,12,LA ARAUCANÍA,1.0,,,,1,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,13,LOS RÍOS,1.0,,,,1,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,14,LOS LAGOS,2.0,2.0,,2.0,4,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,,,1.0,1.0,1,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2021,17,REGIÓN IGNORADA,,19.0,4.0,23.0,23,2021,COL,3.49505757399449,10.8011981904878,13.898
H,80 O MÁS,COLOMBIA,2022,1,ARICA Y PARINACOTA,1.0,,,,1,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,2,TARAPACÁ,4.0,2.0,,2.0,6,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,3,ANTOFAGASTA,24.0,12.0,2.0,14.0,38,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,4,ATACAMA,1.0,2.0,,2.0,3,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,5,COQUIMBO,3.0,,,,3,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,6,VALPARAÍSO,14.0,3.0,,3.0,17,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,7,METROPOLITANA DE SANTIAGO,101.0,28.0,8.0,36.0,137,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,7.0,1.0,,1.0,8,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,9,MAULE,6.0,,,,6,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,11,BIOBÍO,2.0,1.0,1.0,2.0,4,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,12,LA ARAUCANÍA,1.0,1.0,,1.0,2,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,13,LOS RÍOS,1.0,,,,1,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,14,LOS LAGOS,2.0,1.0,,1.0,3,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,,1.0,1.0,2,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2022,17,REGIÓN IGNORADA,,17.0,19.0,36.0,36,2022,COL,10.1772313546166,7.32827729427979,10.547
H,80 O MÁS,COLOMBIA,2023,1,ARICA Y PARINACOTA,1.0,1.0,,1.0,2,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,2,TARAPACÁ,5.0,2.0,1.0,3.0,8,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,3,ANTOFAGASTA,25.0,10.0,2.0,12.0,37,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,4,ATACAMA,1.0,2.0,1.0,3.0,4,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,5,COQUIMBO,5.0,2.0,,2.0,7,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,6,VALPARAÍSO,14.0,4.0,,4.0,18,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,7,METROPOLITANA DE SANTIAGO,113.0,37.0,7.0,44.0,157,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,8.0,2.0,,2.0,10,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,9,MAULE,6.0,,,,6,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,11,BIOBÍO,3.0,1.0,1.0,2.0,5,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,12,LA ARAUCANÍA,1.0,1.0,,1.0,2,2023,COL,11.735904494869,0.712380031974334,9.594
H,80 O MÁS,COLOMBIA,2023,13,LOS RÍOS,1.0,2.0,,2.0,3,2023,COL,11.735904494869,0.712380031974334,9.594
