SEXO,EDAD,EDAD_NUMERICA,PAIS,PAIS_CODIGO,PAIS_ISO,ANIO,CODREGEO,REGION,CENSO_AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
1,70 A 74,72,ESPAÑA,11,ES,2023,11,BIOBÍO,4.0,1.0,0.0,1.0,5
1,70 A 74,72,ESPAÑA,11,ES,2023,12,LA ARAUCANÍA,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ESPAÑA,11,ES,2023,13,LOS RÍOS,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESPAÑA,11,ES,2023,14,LOS LAGOS,8.0,0.0,0.0,0.0,8
1,70 A 74,72,ESPAÑA,11,ES,2023,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,1.0,0.0,1.0,1
1,70 A 74,72,ESPAÑA,11,ES,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ESPAÑA,11,ES,2023,17,REGIÓN IGNORADA,0.0,0.0,3.0,3.0,3
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,2,TARAPACÁ,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,5,COQUIMBO,6.0,0.0,0.0,0.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,6,VALPARAÍSO,21.0,1.0,0.0,1.0,22
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,7,METROPOLITANA DE SANTIAGO,74.0,0.0,0.0,0.0,74
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.0,0.0,0.0,0.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,9,MAULE,1.0,0.0,1.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,11,BIOBÍO,3.0,0.0,1.0,1.0,4
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,12,LA ARAUCANÍA,6.0,0.0,0.0,0.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,13,LOS RÍOS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,14,LOS LAGOS,7.0,0.0,0.0,0.0,7
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2018,17,REGIÓN IGNORADA,0.0,2.0,0.0,2.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,2,TARAPACÁ,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,5,COQUIMBO,4.0,0.0,0.0,0.0,4
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,6,VALPARAÍSO,24.0,2.0,0.0,2.0,26
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,7,METROPOLITANA DE SANTIAGO,94.0,5.0,0.0,5.0,99
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,4.0,0.0,0.0,0.0,4
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,9,MAULE,2.0,1.0,1.0,2.0,4
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,11,BIOBÍO,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,12,LA ARAUCANÍA,6.0,2.0,0.0,2.0,8
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,13,LOS RÍOS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,14,LOS LAGOS,6.0,1.0,0.0,1.0,7
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,1.0,0.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2019,17,REGIÓN IGNORADA,0.0,2.0,3.0,5.0,5
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,2,TARAPACÁ,1.0,1.0,0.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,3,ANTOFAGASTA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,5,COQUIMBO,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,6,VALPARAÍSO,26.0,3.0,1.0,4.0,30
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,7,METROPOLITANA DE SANTIAGO,87.0,2.0,1.0,3.0,90
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,4.0,0.0,0.0,0.0,4
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,9,MAULE,3.0,1.0,2.0,3.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,11,BIOBÍO,6.0,0.0,0.0,0.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,12,LA ARAUCANÍA,8.0,1.0,0.0,1.0,9
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,13,LOS RÍOS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,14,LOS LAGOS,10.0,1.0,1.0,2.0,12
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2020,17,REGIÓN IGNORADA,0.0,0.0,2.0,2.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,2,TARAPACÁ,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,3,ANTOFAGASTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,5,COQUIMBO,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,6,VALPARAÍSO,25.0,3.0,1.0,4.0,29
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,7,METROPOLITANA DE SANTIAGO,102.0,4.0,1.0,5.0,107
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,9,MAULE,5.0,1.0,2.0,3.0,8
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,11,BIOBÍO,6.0,0.0,0.0,0.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,12,LA ARAUCANÍA,5.0,1.0,0.0,1.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,13,LOS RÍOS,0.0,1.0,0.0,1.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,14,LOS LAGOS,10.0,2.0,0.0,2.0,12
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,1.0,0.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,1.0,0.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2021,17,REGIÓN IGNORADA,0.0,1.0,3.0,4.0,4
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,2,TARAPACÁ,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,3,ANTOFAGASTA,2.0,1.0,0.0,1.0,3
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,5,COQUIMBO,6.0,0.0,0.0,0.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,6,VALPARAÍSO,25.0,2.0,0.0,2.0,27
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,7,METROPOLITANA DE SANTIAGO,92.0,6.0,7.0,13.0,105
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,1.0,1.0,2.0,3
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,9,MAULE,6.0,1.0,1.0,2.0,8
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,10,ÑUBLE,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,11,BIOBÍO,8.0,0.0,0.0,0.0,8
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,12,LA ARAUCANÍA,5.0,1.0,0.0,1.0,6
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,13,LOS RÍOS,1.0,1.0,0.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,14,LOS LAGOS,10.0,1.0,0.0,1.0,11
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,1.0,0.0,1.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2022,17,REGIÓN IGNORADA,0.0,4.0,3.0,7.0,7
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,2,TARAPACÁ,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,3,ANTOFAGASTA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,4,ATACAMA,1.0,0.0,1.0,1.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,5,COQUIMBO,8.0,1.0,0.0,1.0,9
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,6,VALPARAÍSO,29.0,3.0,2.0,5.0,34
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,7,METROPOLITANA DE SANTIAGO,104.0,6.0,9.0,15.0,119
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2.0,1.0,0.0,1.0,3
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,9,MAULE,7.0,1.0,0.0,1.0,8
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,11,BIOBÍO,8.0,0.0,0.0,0.0,8
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,12,LA ARAUCANÍA,7.0,2.0,0.0,2.0,9
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,13,LOS RÍOS,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,14,LOS LAGOS,14.0,0.0,0.0,0.0,14
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,1.0,0.0,1.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ESTADOS UNIDOS,10,US,2023,17,REGIÓN IGNORADA,0.0,4.0,2.0,6.0,6
1,70 A 74,72,FRANCIA,18,FR,2018,1,ARICA Y PARINACOTA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2018,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2018,5,COQUIMBO,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2018,6,VALPARAÍSO,17.0,0.0,0.0,0.0,17
1,70 A 74,72,FRANCIA,18,FR,2018,7,METROPOLITANA DE SANTIAGO,45.0,0.0,1.0,1.0,46
1,70 A 74,72,FRANCIA,18,FR,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2018,9,MAULE,4.0,0.0,0.0,0.0,4
1,70 A 74,72,FRANCIA,18,FR,2018,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2018,11,BIOBÍO,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2018,12,LA ARAUCANÍA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,FRANCIA,18,FR,2018,13,LOS RÍOS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2018,14,LOS LAGOS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2019,1,ARICA Y PARINACOTA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2019,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2019,5,COQUIMBO,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2019,6,VALPARAÍSO,14.0,0.0,0.0,0.0,14
1,70 A 74,72,FRANCIA,18,FR,2019,7,METROPOLITANA DE SANTIAGO,50.0,1.0,1.0,2.0,52
1,70 A 74,72,FRANCIA,18,FR,2019,9,MAULE,5.0,0.0,0.0,0.0,5
1,70 A 74,72,FRANCIA,18,FR,2019,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2019,11,BIOBÍO,2.0,0.0,0.0,0.0,2
1,70 A 74,72,FRANCIA,18,FR,2019,12,LA ARAUCANÍA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2019,14,LOS LAGOS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2019,17,REGIÓN IGNORADA,0.0,1.0,0.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2020,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2020,5,COQUIMBO,4.0,0.0,0.0,0.0,4
1,70 A 74,72,FRANCIA,18,FR,2020,6,VALPARAÍSO,9.0,0.0,1.0,1.0,10
1,70 A 74,72,FRANCIA,18,FR,2020,7,METROPOLITANA DE SANTIAGO,68.0,1.0,5.0,6.0,74
1,70 A 74,72,FRANCIA,18,FR,2020,9,MAULE,6.0,0.0,0.0,0.0,6
1,70 A 74,72,FRANCIA,18,FR,2020,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2020,11,BIOBÍO,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2020,12,LA ARAUCANÍA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2020,13,LOS RÍOS,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2020,14,LOS LAGOS,3.0,1.0,1.0,2.0,5
1,70 A 74,72,FRANCIA,18,FR,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2020,17,REGIÓN IGNORADA,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2021,2,TARAPACÁ,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2021,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2021,5,COQUIMBO,4.0,0.0,0.0,0.0,4
1,70 A 74,72,FRANCIA,18,FR,2021,6,VALPARAÍSO,10.0,0.0,2.0,2.0,12
1,70 A 74,72,FRANCIA,18,FR,2021,7,METROPOLITANA DE SANTIAGO,65.0,1.0,5.0,6.0,71
1,70 A 74,72,FRANCIA,18,FR,2021,9,MAULE,7.0,0.0,0.0,0.0,7
1,70 A 74,72,FRANCIA,18,FR,2021,10,ÑUBLE,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2021,11,BIOBÍO,2.0,0.0,0.0,0.0,2
1,70 A 74,72,FRANCIA,18,FR,2021,12,LA ARAUCANÍA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,FRANCIA,18,FR,2021,13,LOS RÍOS,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2021,14,LOS LAGOS,4.0,1.0,1.0,2.0,6
1,70 A 74,72,FRANCIA,18,FR,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2021,17,REGIÓN IGNORADA,0.0,1.0,0.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2022,2,TARAPACÁ,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2022,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2022,5,COQUIMBO,5.0,0.0,0.0,0.0,5
1,70 A 74,72,FRANCIA,18,FR,2022,6,VALPARAÍSO,13.0,0.0,1.0,1.0,14
1,70 A 74,72,FRANCIA,18,FR,2022,7,METROPOLITANA DE SANTIAGO,60.0,1.0,2.0,3.0,63
1,70 A 74,72,FRANCIA,18,FR,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2022,9,MAULE,4.0,0.0,0.0,0.0,4
1,70 A 74,72,FRANCIA,18,FR,2022,11,BIOBÍO,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2022,12,LA ARAUCANÍA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,FRANCIA,18,FR,2022,13,LOS RÍOS,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2022,14,LOS LAGOS,4.0,0.0,0.0,0.0,4
1,70 A 74,72,FRANCIA,18,FR,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2022,17,REGIÓN IGNORADA,0.0,3.0,0.0,3.0,3
1,70 A 74,72,FRANCIA,18,FR,2023,2,TARAPACÁ,1.0,0.0,0.0,0.0,1
1,70 A 74,72,FRANCIA,18,FR,2023,5,COQUIMBO,5.0,0.0,0.0,0.0,5
1,70 A 74,72,FRANCIA,18,FR,2023,6,VALPARAÍSO,16.0,0.0,1.0,1.0,17
1,70 A 74,72,FRANCIA,18,FR,2023,7,METROPOLITANA DE SANTIAGO,59.0,0.0,3.0,3.0,62
1,70 A 74,72,FRANCIA,18,FR,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2023,9,MAULE,5.0,0.0,0.0,0.0,5
1,70 A 74,72,FRANCIA,18,FR,2023,11,BIOBÍO,2.0,0.0,0.0,0.0,2
1,70 A 74,72,FRANCIA,18,FR,2023,12,LA ARAUCANÍA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,FRANCIA,18,FR,2023,13,LOS RÍOS,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2023,14,LOS LAGOS,4.0,0.0,0.0,0.0,4
1,70 A 74,72,FRANCIA,18,FR,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,0.0,0.0,1.0,1.0,1
1,70 A 74,72,FRANCIA,18,FR,2023,17,REGIÓN IGNORADA,0.0,0.0,1.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2018,7,METROPOLITANA DE SANTIAGO,12.0,5.0,0.0,5.0,17
1,70 A 74,72,HAITÍ,15,HT,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.0,1.0,0.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2019,7,METROPOLITANA DE SANTIAGO,11.0,3.0,0.0,3.0,14
1,70 A 74,72,HAITÍ,15,HT,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.0,1.0,0.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2019,9,MAULE,0.0,3.0,0.0,3.0,3
1,70 A 74,72,HAITÍ,15,HT,2020,6,VALPARAÍSO,0.0,4.0,0.0,4.0,4
1,70 A 74,72,HAITÍ,15,HT,2020,7,METROPOLITANA DE SANTIAGO,10.0,5.0,0.0,5.0,15
1,70 A 74,72,HAITÍ,15,HT,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.0,1.0,0.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2020,9,MAULE,0.0,2.0,0.0,2.0,2
1,70 A 74,72,HAITÍ,15,HT,2020,17,REGIÓN IGNORADA,0.0,1.0,0.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2021,6,VALPARAÍSO,0.0,5.0,0.0,5.0,5
1,70 A 74,72,HAITÍ,15,HT,2021,7,METROPOLITANA DE SANTIAGO,13.0,6.0,0.0,6.0,19
1,70 A 74,72,HAITÍ,15,HT,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.0,1.0,0.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2021,9,MAULE,2.0,2.0,0.0,2.0,4
1,70 A 74,72,HAITÍ,15,HT,2021,17,REGIÓN IGNORADA,0.0,1.0,0.0,1.0,1
1,70 A 74,72,HAITÍ,15,HT,2022,6,VALPARAÍSO,0.0,6.0,0.0,6.0,6
1,70 A 74,72,HAITÍ,15,HT,2022,7,METROPOLITANA DE SANTIAGO,17.0,11.0,0.0,11.0,28
1,70 A 74,72,HAITÍ,15,HT,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.0,3.0,0.0,3.0,3
1,70 A 74,72,HAITÍ,15,HT,2022,9,MAULE,2.0,3.0,0.0,3.0,5
1,70 A 74,72,HAITÍ,15,HT,2023,6,VALPARAÍSO,2.0,7.0,0.0,7.0,9
1,70 A 74,72,HAITÍ,15,HT,2023,7,METROPOLITANA DE SANTIAGO,28.0,15.0,0.0,15.0,43
1,70 A 74,72,HAITÍ,15,HT,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.0,4.0,0.0,4.0,4
1,70 A 74,72,HAITÍ,15,HT,2023,9,MAULE,3.0,5.0,0.0,5.0,8
1,70 A 74,72,ITALIA,19,IT,2018,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ITALIA,19,IT,2018,2,TARAPACÁ,4.0,0.0,0.0,0.0,4
1,70 A 74,72,ITALIA,19,IT,2018,4,ATACAMA,1.0,0.0,0.0,0.0,1
1,70 A 74,72,ITALIA,19,IT,2018,5,COQUIMBO,12.0,0.0,0.0,0.0,12
1,70 A 74,72,ITALIA,19,IT,2018,6,VALPARAÍSO,18.0,0.0,0.0,0.0,18
1,70 A 74,72,ITALIA,19,IT,2018,7,METROPOLITANA DE SANTIAGO,92.0,2.0,0.0,2.0,94
1,70 A 74,72,ITALIA,19,IT,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ITALIA,19,IT,2018,9,MAULE,7.0,2.0,0.0,2.0,9
1,70 A 74,72,ITALIA,19,IT,2018,11,BIOBÍO,6.0,1.0,0.0,1.0,7
1,70 A 74,72,ITALIA,19,IT,2018,12,LA ARAUCANÍA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ITALIA,19,IT,2018,13,LOS RÍOS,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ITALIA,19,IT,2018,14,LOS LAGOS,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ITALIA,19,IT,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,4.0,0.0,0.0,0.0,4
1,70 A 74,72,ITALIA,19,IT,2018,17,REGIÓN IGNORADA,0.0,4.0,0.0,4.0,4
1,70 A 74,72,ITALIA,19,IT,2019,1,ARICA Y PARINACOTA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ITALIA,19,IT,2019,2,TARAPACÁ,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ITALIA,19,IT,2019,4,ATACAMA,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ITALIA,19,IT,2019,5,COQUIMBO,10.0,0.0,0.0,0.0,10
1,70 A 74,72,ITALIA,19,IT,2019,6,VALPARAÍSO,18.0,0.0,0.0,0.0,18
1,70 A 74,72,ITALIA,19,IT,2019,7,METROPOLITANA DE SANTIAGO,100.0,6.0,0.0,6.0,106
1,70 A 74,72,ITALIA,19,IT,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.0,0.0,1.0,1.0,7
1,70 A 74,72,ITALIA,19,IT,2019,9,MAULE,5.0,2.0,0.0,2.0,7
1,70 A 74,72,ITALIA,19,IT,2019,11,BIOBÍO,7.0,1.0,0.0,1.0,8
1,70 A 74,72,ITALIA,19,IT,2019,12,LA ARAUCANÍA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ITALIA,19,IT,2019,13,LOS RÍOS,2.0,0.0,0.0,0.0,2
1,70 A 74,72,ITALIA,19,IT,2019,14,LOS LAGOS,5.0,0.0,0.0,0.0,5
1,70 A 74,72,ITALIA,19,IT,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ITALIA,19,IT,2019,17,REGIÓN IGNORADA,0.0,4.0,0.0,4.0,4
1,70 A 74,72,ITALIA,19,IT,2020,1,ARICA Y PARINACOTA,1.0,1.0,0.0,1.0,2
1,70 A 74,72,ITALIA,19,IT,2020,2,TARAPACÁ,3.0,0.0,0.0,0.0,3
1,70 A 74,72,ITALIA,19,IT,2020,3,ANTOFAGASTA,1.0,0.0,0.0,0.0,1
