SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION,AÑO,CODIGO_PAIS,INFLACION,CRECIMIENTO_PIB,DESEMPLEO,region_norm,pais_norm,sexo_norm,edad_norm,anio,pais_norm_merge,ACOGIDAS_TOTAL,RESUELTAS_ARCHIVA,RESUELTAS_OTORGA,RESUELTAS_RECHAZA_RT,RESUELTAS_RECHAZA_ABANDONO,RESUELTAS_TOTAL,TASA_OTORGA,TASA_RECHAZO,TASA_ARCHIVO,ACOGIDAS_LAG1,RESUELTAS_LAG1,TASA_REGULARIZACION,PROP_ESTIMACION_GRUPO,ACOGIDAS_PER_CAPITA,RESUELTAS_PER_CAPITA
M,45 A 49,BOLIVIA,2023,12,LA ARAUCANÍA,4.0,5.0,,5.0,9,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,45 a 49,2023,bolivia,6.0,,,,,,,,,,,0.5555555554938272,0.026865671641791045,0.6666666665925925,
M,50 A 54,BOLIVIA,2018,12,LA ARAUCANÍA,2.0,,,,2,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,50 a 54,2018,bolivia,,,,,,,,,,6.0,,,0.01098901098901099,,
M,50 A 54,BOLIVIA,2019,12,LA ARAUCANÍA,2.0,,,,2,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,50 a 54,2019,bolivia,,,,,,,,,,,,,0.009852216748768473,,
M,50 A 54,BOLIVIA,2020,12,LA ARAUCANÍA,5.0,,,,5,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,50 a 54,2020,bolivia,,,,,,,,,,,,,0.02066115702479339,,
M,50 A 54,BOLIVIA,2021,12,LA ARAUCANÍA,5.0,,,,5,2021,BOL,0.737383721452307,6.11137269714146,5.089,la araucanía,bolivia,m,50 a 54,2021,bolivia,,,,,,,,,,,,,0.018726591760299626,,
M,50 A 54,BOLIVIA,2022,12,LA ARAUCANÍA,4.0,,,,4,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,50 a 54,2022,bolivia,,,,,,,,,,,,,0.013605442176870748,,
M,50 A 54,BOLIVIA,2023,12,LA ARAUCANÍA,5.0,,,,5,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,50 a 54,2023,bolivia,6.0,,,,,,,,,,,,0.014925373134328358,1.19999999976,
M,55 A 59,BOLIVIA,2018,12,LA ARAUCANÍA,1.0,,1.0,1.0,2,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,55 a 59,2018,bolivia,,,,,,,,,,6.0,,0.49999999975,0.01098901098901099,,
M,55 A 59,BOLIVIA,2019,12,LA ARAUCANÍA,1.0,,1.0,1.0,2,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,55 a 59,2019,bolivia,,,,,,,,,,,,0.49999999975,0.009852216748768473,,
M,55 A 59,BOLIVIA,2020,12,LA ARAUCANÍA,,,1.0,1.0,1,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,55 a 59,2020,bolivia,,,,,,,,,,,,0.9999999989999999,0.004132231404958678,,
M,55 A 59,BOLIVIA,2022,12,LA ARAUCANÍA,1.0,,,,1,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,55 a 59,2022,bolivia,,,,,,,,,,,,,0.003401360544217687,,
M,55 A 59,BOLIVIA,2023,12,LA ARAUCANÍA,2.0,1.0,,1.0,3,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,55 a 59,2023,bolivia,6.0,,,,,,,,,,,0.3333333332222222,0.008955223880597015,1.9999999993333333,
M,60 A 64,BOLIVIA,2018,12,LA ARAUCANÍA,3.0,,,,3,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,60 a 64,2018,bolivia,,,,,,,,,,6.0,,,0.016483516483516484,,
M,60 A 64,BOLIVIA,2019,12,LA ARAUCANÍA,3.0,,,,3,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,60 a 64,2019,bolivia,,,,,,,,,,,,,0.014778325123152709,,
M,60 A 64,BOLIVIA,2020,12,LA ARAUCANÍA,4.0,,,,4,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,60 a 64,2020,bolivia,,,,,,,,,,,,,0.01652892561983471,,
M,60 A 64,BOLIVIA,2021,12,LA ARAUCANÍA,2.0,,1.0,1.0,3,2021,BOL,0.737383721452307,6.11137269714146,5.089,la araucanía,bolivia,m,60 a 64,2021,bolivia,,,,,,,,,,,,0.3333333332222222,0.011235955056179775,,
M,60 A 64,BOLIVIA,2022,12,LA ARAUCANÍA,2.0,,1.0,1.0,3,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,60 a 64,2022,bolivia,,,,,,,,,,,,0.3333333332222222,0.01020408163265306,,
M,60 A 64,BOLIVIA,2023,12,LA ARAUCANÍA,1.0,,1.0,1.0,2,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,60 a 64,2023,bolivia,6.0,,,,,,,,,,,0.49999999975,0.005970149253731343,2.9999999985,
M,65 A 69,BOLIVIA,2018,12,LA ARAUCANÍA,1.0,,,,1,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,65 a 69,2018,bolivia,,,,,,,,,,6.0,,,0.005494505494505495,,
M,65 A 69,BOLIVIA,2019,12,LA ARAUCANÍA,1.0,,,,1,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,65 a 69,2019,bolivia,,,,,,,,,,,,,0.0049261083743842365,,
M,65 A 69,BOLIVIA,2020,12,LA ARAUCANÍA,1.0,,,,1,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,65 a 69,2020,bolivia,,,,,,,,,,,,,0.004132231404958678,,
M,65 A 69,BOLIVIA,2021,12,LA ARAUCANÍA,3.0,,,,3,2021,BOL,0.737383721452307,6.11137269714146,5.089,la araucanía,bolivia,m,65 a 69,2021,bolivia,,,,,,,,,,,,,0.011235955056179775,,
M,65 A 69,BOLIVIA,2022,12,LA ARAUCANÍA,3.0,,,,3,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,65 a 69,2022,bolivia,,,,,,,,,,,,,0.01020408163265306,,
M,65 A 69,BOLIVIA,2023,12,LA ARAUCANÍA,3.0,,,,3,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,65 a 69,2023,bolivia,6.0,,,,,,,,,,,,0.008955223880597015,1.9999999993333333,
M,70 A 74,BOLIVIA,2018,12,LA ARAUCANÍA,2.0,,,,2,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,70 a 74,2018,bolivia,,,,,,,,,,6.0,,,0.01098901098901099,,
M,70 A 74,BOLIVIA,2019,12,LA ARAUCANÍA,2.0,,,,2,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,70 a 74,2019,bolivia,,,,,,,,,,,,,0.009852216748768473,,
M,70 A 74,BOLIVIA,2020,12,LA ARAUCANÍA,1.0,,,,1,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,70 a 74,2020,bolivia,,,,,,,,,,,,,0.004132231404958678,,
M,70 A 74,BOLIVIA,2021,12,LA ARAUCANÍA,1.0,,,,1,2021,BOL,0.737383721452307,6.11137269714146,5.089,la araucanía,bolivia,m,70 a 74,2021,bolivia,,,,,,,,,,,,,0.003745318352059925,,
M,70 A 74,BOLIVIA,2022,12,LA ARAUCANÍA,1.0,,,,1,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,70 a 74,2022,bolivia,,,,,,,,,,,,,0.003401360544217687,,
M,70 A 74,BOLIVIA,2023,12,LA ARAUCANÍA,1.0,,,,1,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,70 a 74,2023,bolivia,6.0,,,,,,,,,,,,0.0029850746268656717,5.9999999939999995,
M,75 A 79,BOLIVIA,2018,12,LA ARAUCANÍA,2.0,,,,2,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,75 a 79,2018,bolivia,,,,,,,,,,6.0,,,0.01098901098901099,,
M,75 A 79,BOLIVIA,2019,12,LA ARAUCANÍA,2.0,,,,2,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,75 a 79,2019,bolivia,,,,,,,,,,,,,0.009852216748768473,,
M,75 A 79,BOLIVIA,2020,12,LA ARAUCANÍA,2.0,,,,2,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,75 a 79,2020,bolivia,,,,,,,,,,,,,0.008264462809917356,,
M,75 A 79,BOLIVIA,2021,12,LA ARAUCANÍA,1.0,1.0,,1.0,2,2021,BOL,0.737383721452307,6.11137269714146,5.089,la araucanía,bolivia,m,75 a 79,2021,bolivia,,,,,,,,,,,,0.49999999975,0.00749063670411985,,
M,75 A 79,BOLIVIA,2022,12,LA ARAUCANÍA,1.0,1.0,,1.0,2,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,75 a 79,2022,bolivia,,,,,,,,,,,,0.49999999975,0.006802721088435374,,
M,75 A 79,BOLIVIA,2023,12,LA ARAUCANÍA,2.0,1.0,,1.0,3,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,75 a 79,2023,bolivia,6.0,,,,,,,,,,,0.3333333332222222,0.008955223880597015,1.9999999993333333,
M,80 O MÁS,BOLIVIA,2018,12,LA ARAUCANÍA,1.0,,,,1,2018,BOL,2.27205987230154,4.22362365271844,3.519,la araucanía,bolivia,m,80 o más,2018,bolivia,,,,,,,,,,6.0,,,0.005494505494505495,,
M,80 O MÁS,BOLIVIA,2019,12,LA ARAUCANÍA,1.0,,,,1,2019,BOL,1.83954504969027,2.21670563961031,3.682,la araucanía,bolivia,m,80 o más,2019,bolivia,,,,,,,,,,,,,0.0049261083743842365,,
M,80 O MÁS,BOLIVIA,2020,12,LA ARAUCANÍA,2.0,,,,2,2020,BOL,0.940742153381827,-8.7378843576993,7.903,la araucanía,bolivia,m,80 o más,2020,bolivia,,,,,,,,,,,,,0.008264462809917356,,
M,80 O MÁS,BOLIVIA,2021,12,LA ARAUCANÍA,3.0,,,,3,2021,BOL,0.737383721452307,6.11137269714146,5.089,la araucanía,bolivia,m,80 o más,2021,bolivia,,,,,,,,,,,,,0.011235955056179775,,
M,80 O MÁS,BOLIVIA,2022,12,LA ARAUCANÍA,3.0,,,,3,2022,BOL,1.74632872945968,3.60568042633635,3.552,la araucanía,bolivia,m,80 o más,2022,bolivia,,,,,,,,,,,,,0.01020408163265306,,
M,80 O MÁS,BOLIVIA,2023,12,LA ARAUCANÍA,3.0,,,,3,2023,BOL,2.57688800489189,3.08196521047731,3.024,la araucanía,bolivia,m,80 o más,2023,bolivia,6.0,,,,,,,,,,,,0.008955223880597015,1.9999999993333333,
H,00 A 04,BRASIL,2018,12,LA ARAUCANÍA,4.0,,,,4,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,00 a 04,2018,brasil,,,,,,,,,,,,,0.011494252873563218,,
H,00 A 04,BRASIL,2019,12,LA ARAUCANÍA,4.0,1.0,,1.0,5,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,00 a 04,2019,brasil,,,,,,,,,,,,0.19999999996,0.01282051282051282,,
H,00 A 04,BRASIL,2020,12,LA ARAUCANÍA,3.0,,,,3,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,00 a 04,2020,brasil,,,,,,,,,,,,,0.007075471698113208,,
H,00 A 04,BRASIL,2021,12,LA ARAUCANÍA,,1.0,,1.0,1,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,00 a 04,2021,brasil,,,,,,,,,,,,0.9999999989999999,0.002188183807439825,,
H,05 A 09,BRASIL,2018,12,LA ARAUCANÍA,6.0,,,,6,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,05 a 09,2018,brasil,,,,,,,,,,,,,0.017241379310344827,,
H,05 A 09,BRASIL,2019,12,LA ARAUCANÍA,3.0,,,,3,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,05 a 09,2019,brasil,,,,,,,,,,,,,0.007692307692307693,,
H,05 A 09,BRASIL,2020,12,LA ARAUCANÍA,3.0,1.0,1.0,2.0,5,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,05 a 09,2020,brasil,,,,,,,,,,,,0.39999999992,0.01179245283018868,,
H,05 A 09,BRASIL,2021,12,LA ARAUCANÍA,6.0,1.0,2.0,3.0,9,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,05 a 09,2021,brasil,,,,,,,,,,,,0.3333333332962963,0.019693654266958426,,
H,05 A 09,BRASIL,2022,12,LA ARAUCANÍA,5.0,2.0,1.0,3.0,8,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,05 a 09,2022,brasil,,,,,,,,,,,,0.374999999953125,0.017130620985010708,,
H,05 A 09,BRASIL,2023,12,LA ARAUCANÍA,4.0,2.0,1.0,3.0,7,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,05 a 09,2023,brasil,8.0,,,,,,,,,,,0.4285714285102041,0.014957264957264958,1.1428571426938776,
H,10 A 14,BRASIL,2018,12,LA ARAUCANÍA,5.0,1.0,,1.0,6,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,10 a 14,2018,brasil,,,,,,,,,,8.0,,0.16666666663888888,0.017241379310344827,,
H,10 A 14,BRASIL,2019,12,LA ARAUCANÍA,8.0,2.0,,2.0,10,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,10 a 14,2019,brasil,,,,,,,,,,,,0.19999999998,0.02564102564102564,,
H,10 A 14,BRASIL,2020,12,LA ARAUCANÍA,6.0,,2.0,2.0,8,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,10 a 14,2020,brasil,,,,,,,,,,,,0.24999999996875,0.018867924528301886,,
H,10 A 14,BRASIL,2021,12,LA ARAUCANÍA,5.0,,2.0,2.0,7,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,10 a 14,2021,brasil,,,,,,,,,,,,0.2857142856734694,0.015317286652078774,,
H,10 A 14,BRASIL,2022,12,LA ARAUCANÍA,5.0,,2.0,2.0,7,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,10 a 14,2022,brasil,,,,,,,,,,,,0.2857142856734694,0.014989293361884369,,
H,10 A 14,BRASIL,2023,12,LA ARAUCANÍA,6.0,1.0,,1.0,7,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,10 a 14,2023,brasil,8.0,,,,,,,,,,,0.1428571428367347,0.014957264957264958,1.1428571426938776,
H,15 A 19,BRASIL,2018,12,LA ARAUCANÍA,9.0,1.0,,1.0,10,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,15 a 19,2018,brasil,,,,,,,,,,8.0,,0.09999999999,0.028735632183908046,,
H,15 A 19,BRASIL,2019,12,LA ARAUCANÍA,6.0,1.0,,1.0,7,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,15 a 19,2019,brasil,,,,,,,,,,,,0.1428571428367347,0.017948717948717947,,
H,15 A 19,BRASIL,2020,12,LA ARAUCANÍA,9.0,,,,9,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,15 a 19,2020,brasil,,,,,,,,,,,,,0.02122641509433962,,
H,15 A 19,BRASIL,2021,12,LA ARAUCANÍA,8.0,,,,8,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,15 a 19,2021,brasil,,,,,,,,,,,,,0.0175054704595186,,
H,15 A 19,BRASIL,2022,12,LA ARAUCANÍA,9.0,1.0,,1.0,10,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,15 a 19,2022,brasil,,,,,,,,,,,,0.09999999999,0.021413276231263382,,
H,15 A 19,BRASIL,2023,12,LA ARAUCANÍA,5.0,1.0,2.0,3.0,8,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,15 a 19,2023,brasil,8.0,,,,,,,,,,,0.374999999953125,0.017094017094017096,0.999999999875,
H,20 A 24,BRASIL,2018,12,LA ARAUCANÍA,11.0,5.0,,5.0,16,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,20 a 24,2018,brasil,,,,,,,,,,8.0,,0.31249999998046873,0.04597701149425287,,
H,20 A 24,BRASIL,2019,12,LA ARAUCANÍA,12.0,5.0,2.0,7.0,19,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,20 a 24,2019,brasil,,,,,,,,,,,,0.3684210526121884,0.04871794871794872,,
H,20 A 24,BRASIL,2020,12,LA ARAUCANÍA,10.0,6.0,1.0,7.0,17,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,20 a 24,2020,brasil,,,,,,,,,,,,0.41176470585813146,0.04009433962264151,,
H,20 A 24,BRASIL,2021,12,LA ARAUCANÍA,11.0,9.0,1.0,10.0,21,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,20 a 24,2021,brasil,,,,,,,,,,,,0.47619047616780047,0.045951859956236324,,
H,20 A 24,BRASIL,2022,12,LA ARAUCANÍA,8.0,6.0,1.0,7.0,15,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,20 a 24,2022,brasil,,,,,,,,,,,,0.46666666663555556,0.032119914346895075,,
H,20 A 24,BRASIL,2023,12,LA ARAUCANÍA,9.0,2.0,,2.0,11,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,20 a 24,2023,brasil,8.0,,,,,,,,,,,0.18181818180165288,0.023504273504273504,0.7272727272066115,
H,25 A 29,BRASIL,2018,12,LA ARAUCANÍA,24.0,3.0,,3.0,27,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,25 a 29,2018,brasil,,,,,,,,,,8.0,,0.11111111110699588,0.07758620689655173,,
H,25 A 29,BRASIL,2019,12,LA ARAUCANÍA,14.0,6.0,,6.0,20,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,25 a 29,2019,brasil,,,,,,,,,,,,0.299999999985,0.05128205128205128,,
H,25 A 29,BRASIL,2020,12,LA ARAUCANÍA,13.0,6.0,1.0,7.0,20,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,25 a 29,2020,brasil,,,,,,,,,,,,0.3499999999825,0.04716981132075472,,
H,25 A 29,BRASIL,2021,12,LA ARAUCANÍA,10.0,14.0,1.0,15.0,25,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,25 a 29,2021,brasil,,,,,,,,,,,,0.599999999976,0.05470459518599562,,
H,25 A 29,BRASIL,2022,12,LA ARAUCANÍA,10.0,15.0,1.0,16.0,26,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,25 a 29,2022,brasil,,,,,,,,,,,,0.6153846153609468,0.055674518201284794,,
H,25 A 29,BRASIL,2023,12,LA ARAUCANÍA,11.0,20.0,2.0,22.0,33,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,25 a 29,2023,brasil,8.0,,,,,,,,,,,0.6666666666464647,0.07051282051282051,0.24242424241689625,
H,30 A 34,BRASIL,2018,12,LA ARAUCANÍA,22.0,7.0,,7.0,29,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,30 a 34,2018,brasil,,,,,,,,,,8.0,,0.24137931033650417,0.08333333333333333,,
H,30 A 34,BRASIL,2019,12,LA ARAUCANÍA,29.0,10.0,,10.0,39,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,30 a 34,2019,brasil,,,,,,,,,,,,0.2564102564036818,0.1,,
H,30 A 34,BRASIL,2020,12,LA ARAUCANÍA,28.0,13.0,,13.0,41,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,30 a 34,2020,brasil,,,,,,,,,,,,0.31707317072397384,0.09669811320754718,,
H,30 A 34,BRASIL,2021,12,LA ARAUCANÍA,27.0,12.0,,12.0,39,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,30 a 34,2021,brasil,,,,,,,,,,,,0.3076923076844182,0.08533916849015317,,
H,30 A 34,BRASIL,2022,12,LA ARAUCANÍA,25.0,14.0,,14.0,39,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,30 a 34,2022,brasil,,,,,,,,,,,,0.35897435896515456,0.0835117773019272,,
H,30 A 34,BRASIL,2023,12,LA ARAUCANÍA,24.0,11.0,1.0,12.0,36,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,30 a 34,2023,brasil,8.0,,,,,,,,,,,0.3333333333240741,0.07692307692307693,0.2222222222160494,
H,35 A 39,BRASIL,2018,12,LA ARAUCANÍA,19.0,3.0,,3.0,22,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,35 a 39,2018,brasil,,,,,,,,,,8.0,,0.136363636357438,0.06321839080459771,,
H,35 A 39,BRASIL,2019,12,LA ARAUCANÍA,20.0,7.0,1.0,8.0,28,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,35 a 39,2019,brasil,,,,,,,,,,,,0.28571428570408164,0.07179487179487179,,
H,35 A 39,BRASIL,2020,12,LA ARAUCANÍA,22.0,9.0,1.0,10.0,32,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,35 a 39,2020,brasil,,,,,,,,,,,,0.3124999999902344,0.07547169811320754,,
H,35 A 39,BRASIL,2021,12,LA ARAUCANÍA,22.0,14.0,,14.0,36,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,35 a 39,2021,brasil,,,,,,,,,,,,0.3888888888780865,0.0787746170678337,,
H,35 A 39,BRASIL,2022,12,LA ARAUCANÍA,24.0,19.0,,19.0,43,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,35 a 39,2022,brasil,,,,,,,,,,,,0.4418604651060033,0.09207708779443255,,
H,35 A 39,BRASIL,2023,12,LA ARAUCANÍA,22.0,22.0,,22.0,44,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,35 a 39,2023,brasil,8.0,,,,,,,,,,,0.4999999999886364,0.09401709401709402,0.1818181818140496,
H,40 A 44,BRASIL,2018,12,LA ARAUCANÍA,12.0,1.0,,1.0,13,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,40 a 44,2018,brasil,,,,,,,,,,8.0,,0.07692307691715976,0.03735632183908046,,
H,40 A 44,BRASIL,2019,12,LA ARAUCANÍA,15.0,4.0,,4.0,19,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,40 a 44,2019,brasil,,,,,,,,,,,,0.21052631577839334,0.04871794871794872,,
H,40 A 44,BRASIL,2020,12,LA ARAUCANÍA,17.0,5.0,,5.0,22,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,40 a 44,2020,brasil,,,,,,,,,,,,0.2272727272623967,0.05188679245283019,,
H,40 A 44,BRASIL,2021,12,LA ARAUCANÍA,19.0,7.0,1.0,8.0,27,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,40 a 44,2021,brasil,,,,,,,,,,,,0.29629629628532234,0.05908096280087528,,
H,40 A 44,BRASIL,2022,12,LA ARAUCANÍA,17.0,8.0,1.0,9.0,26,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,40 a 44,2022,brasil,,,,,,,,,,,,0.3461538461405325,0.055674518201284794,,
H,40 A 44,BRASIL,2023,12,LA ARAUCANÍA,19.0,5.0,2.0,7.0,26,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,40 a 44,2023,brasil,8.0,,,,,,,,,,,0.2692307692204142,0.05555555555555555,0.3076923076804734,
H,45 A 49,BRASIL,2018,12,LA ARAUCANÍA,4.0,,,,4,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,45 a 49,2018,brasil,,,,,,,,,,8.0,,,0.011494252873563218,,
H,45 A 49,BRASIL,2019,12,LA ARAUCANÍA,3.0,,,,3,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,45 a 49,2019,brasil,,,,,,,,,,,,,0.007692307692307693,,
H,45 A 49,BRASIL,2020,12,LA ARAUCANÍA,2.0,,,,2,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,45 a 49,2020,brasil,,,,,,,,,,,,,0.0047169811320754715,,
H,45 A 49,BRASIL,2021,12,LA ARAUCANÍA,5.0,,,,5,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,45 a 49,2021,brasil,,,,,,,,,,,,,0.010940919037199124,,
H,45 A 49,BRASIL,2022,12,LA ARAUCANÍA,9.0,1.0,,1.0,10,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,45 a 49,2022,brasil,,,,,,,,,,,,0.09999999999,0.021413276231263382,,
H,45 A 49,BRASIL,2023,12,LA ARAUCANÍA,12.0,2.0,,2.0,14,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,45 a 49,2023,brasil,8.0,,,,,,,,,,,0.14285714284693876,0.029914529914529916,0.571428571387755,
H,50 A 54,BRASIL,2018,12,LA ARAUCANÍA,3.0,,,,3,2018,BRA,3.66485028376727,1.783666761634,12.329,la araucanía,brasil,h,50 a 54,2018,brasil,,,,,,,,,,8.0,,,0.008620689655172414,,
H,50 A 54,BRASIL,2019,12,LA ARAUCANÍA,4.0,,,,4,2019,BRA,3.73297621216898,1.22077782360842,11.936,la araucanía,brasil,h,50 a 54,2019,brasil,,,,,,,,,,,,,0.010256410256410256,,
H,50 A 54,BRASIL,2020,12,LA ARAUCANÍA,5.0,2.0,,2.0,7,2020,BRA,3.21176803803373,-3.2767587964736,13.697,la araucanía,brasil,h,50 a 54,2020,brasil,,,,,,,,,,,,0.2857142856734694,0.01650943396226415,,
H,50 A 54,BRASIL,2021,12,LA ARAUCANÍA,4.0,2.0,,2.0,6,2021,BRA,8.30165975585677,4.76260437908608,13.158,la araucanía,brasil,h,50 a 54,2021,brasil,,,,,,,,,,,,0.33333333327777775,0.01312910284463895,,
H,50 A 54,BRASIL,2022,12,LA ARAUCANÍA,4.0,3.0,,3.0,7,2022,BRA,9.28010608956872,3.01669435393015,9.231,la araucanía,brasil,h,50 a 54,2022,brasil,,,,,,,,,,,,0.4285714285102041,0.014989293361884369,,
H,50 A 54,BRASIL,2023,12,LA ARAUCANÍA,4.0,3.0,,3.0,7,2023,BRA,4.59356282283203,3.24165532906981,7.947,la araucanía,brasil,h,50 a 54,2023,brasil,8.0,,,,,,,,,,,0.4285714285102041,0.014957264957264958,1.1428571426938776,
