CODREGEO,REGION,ANIO,estimation,rate,rate_lag1,pct_women_lag1,mean_age_lag1,pct_irregular_lag1,pct_venezuela_lag1,pct_peru_lag1,pct_colombia_lag1,pct_haiti_lag1,pct_bolivia_lag1
5,COQUIMBO,2019,33244,0.023898184704126614,0.023881050092727448,0.4503525162365853,31.935783002813185,0.009759316500538325,0.21595526690515054,0.10030215677421596,0.17358385718751085,0.185809050810961,0.0778661480220887
5,COQUIMBO,2020,35079,0.02368391203484902,0.023898184704126614,0.4639032607387799,32.39056013476927,0.022169414029599325,0.2987305980026471,0.08717362531584646,0.1597280712308988,0.1552460594392973,0.07487065335098063
5,COQUIMBO,2021,36308,0.023761733452094008,0.02368391203484902,0.4703098720031928,32.88274367819369,0.04438552980415633,0.3135209099461216,0.08603437954331651,0.1599247412982126,0.14210781379172724,0.07565780096353944
5,COQUIMBO,2022,39326,0.024615950855730723,0.023761733452094008,0.4740002203371158,33.40700749228735,0.05580037457309684,0.31632147185193343,0.08480224743858103,0.16494987330615843,0.1346259777459513,0.07813704968601962
5,COQUIMBO,2023,48871,0.02704717524129992,0.024615950855730723,0.47179982708640594,32.92108743197193,0.10084931088847073,0.3366983674922443,0.0807608198138636,0.16447134211463155,0.12050551797792809,0.0804048212378579
6,VALPARAÍSO,2019,95271,0.06848766559219248,0.06631588376390497,0.44545750162589426,32.270586322477364,0.007729251088098454,0.2607434088748812,0.059620291160138075,0.08338336084846666,0.22636199909950472,0.0363074691080094
6,VALPARAÍSO,2020,98943,0.06680228365871509,0.06848766559219248,0.45329638609860295,32.673735040940585,0.018326668136158956,0.3461389090069381,0.05277576597285638,0.07705387788519066,0.1965445938428273,0.0347324999212772
6,VALPARAÍSO,2021,101146,0.066194896214209,0.06680228365871509,0.4601336122818188,33.228207253467026,0.03678885823150703,0.357185450208706,0.05180760639964424,0.07661987204754253,0.1884115096570753,0.03457546264010592
6,VALPARAÍSO,2022,106355,0.06657248266442661,0.066194896214209,0.4660391908726,33.834275995728355,0.05896426947185257,0.3599549166551322,0.05245882190101438,0.07840151859687976,0.18169774385541693,0.03586894192553339
6,VALPARAÍSO,2023,122433,0.06775934207030904,0.06657248266442661,0.4650745145973391,33.555415546068346,0.09496497578863242,0.3727422312068074,0.05238117624935358,0.081359597574162,0.16951718301913404,0.03840910159371915
